url,title,type_tv,alt_title,description,popularity,status,last_episode_number,normalized_rating,genre_1,genre_2,genre_3
https://www3.animeflv.net/anime/honzuki-no-gekokujou-shisho-ni-naru-tame-ni-wa-shudan-wo-erandeiraremasen-3rd-season,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,Anime,Ascendance of a Bookworm 3rd Season,Tercera temporada de Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,4,Finalizado,10,9.9,Fantasía,Recuentos de la vida,
https://www3.animeflv.net/anime/kidou-senshi-z-gundam-3-hoshi-no-kodou-wa-ai,Kidou Senshi Z Gundam III: Hoshi no Kodou wa Ai,Película,,"Tercera parte de la recopilación de la serie ""Gundam Z"" remasterizada para conmemorar los 25 años de Gundam.

Es el año UC 0087. La guerra de hace 7 años enfrentó a las colonias y la tierra, y ahora la población de las colonias continúa exigiendo libertad por parte de una ya corrupta Federación Terrestre. Esta tiene como máximo exponente de ello un grupo de élite denominado ""los Titanes"", capaces de usar cualquier tipo de método a su alcance para conseguir sus objetivos. Una organización llamada AEUG se les opone. Cuando AEUG lanza un ataque sobre los cuarteles generales de los Titanes, el conflicto político se transforma en una guerra abierta. Un joven llamado Kamille Bidan se involucra en el conflicto, convirtiéndose en el nuevo piloto Gundam Mark-II de la era.",0,Finalizado,1,7.7,Drama,Ciencia Ficción,Mecha
https://www3.animeflv.net/anime/geneshaft,Geneshaft,Anime,,"En el siglo vigésimo tercero, los humanos sobrevivieron a una aniquilación total en el siglo XXI. Sin embargo, su existencia es amenazada por la aparición en el espacio de una extraña estructura con forma de anillo. Una tripulación es reunida a bordo de una nueva poderosa nave de guerra, el Birkis, equipado con un ""mecha"" igualmente de extraño y poderoso llamado ""Shaft"". Su objetivo es la destrucción de los Anillos. En este nuevo mundo, el gobierno controla el ADN (el tipo de Gen) de la gente. Los bebés están hechos a medida de las necesidades de gobierno, y no nacen de la mujer, sino genéticamente en laboratorios. El ADN decide el futuro de cada persona, la caul solo vive hasta los cuarenta años. Mika Seido tiene un gen tipo ""blanco"" lo que significa que no tiene ninguna habilidad en especial, por eso la consideran como anormal. Ella junto a una tripulación de mujeres y un hombre como capitán intentaran destruir el misterioso anillo.",0,Finalizado,13,7.5,Ciencia Ficción,Aventuras,Mecha
https://www3.animeflv.net/anime/tantei-gakuen-q,Tantei Gakuen Q,Anime,,"El personaje principal,kyu renjou es un joven de 15 años que desea convertirse en detective y ser el mejor del mundo . Para esto ingresa a la prestigiosa academia de detectives Dan Morihiko o DDS donde conoce a otros jóvenes aspirantes a ser detectives junto a ellos resolverá misteriosos casos donde la perseverancia y amistad sera lo más importante.",2,Finalizado,45,9.7,Comedia,Drama,Shounen
https://www3.animeflv.net/anime/ragnastrike-angels,Ragnastrike Angels,Anime,,La serie trata sobre chicas de un tamaño de 38 metros peleando.,2,Finalizado,12,7.0,Acción,,
https://www3.animeflv.net/anime/kaitou-joker-3rd-season,Kaitou Joker 3rd Season,Anime,,,0,Finalizado,13,8.0,Comedia,Shounen,Aventuras
https://www3.animeflv.net/anime/ao-oni-the-animation-movie,Ao Oni The Animation (Movie),Película,,Película basada en el juego de Ao Oni. Será una nueva historia.,0,Finalizado,1,6.2,Comedia,Terror,
https://www3.animeflv.net/anime/osomatsu-san,Osomatsu-san,Anime,,,6,Finalizado,26,9.3,Comedia,Parodia,
https://www3.animeflv.net/anime/zx-ignition,Z/X Ignition,Anime,,"La historia tiene lugar en un futuro próximo en el cual la Tierra ha sido invadida por extrañas criaturas que emergen de los cinco llamados ""Puntos Negros"", puertas interdimensionales conectadas a mundos paralelos. El objetivo de la invasión es eliminar otros mundos paralelos para así aumentar la posibilidad de converger en un mismo futuro. Para contraatacar y defender el planeta, cinco adolescentes serán los responsables de invocar a héroes y monstruos mediante unos dispositivos de cartas llamados Z/X.",2,Finalizado,12,9.1,Fantasía,Ciencia Ficción,Aventuras
https://www3.animeflv.net/anime/strike-the-blood,Strike the Blood,Anime,,"El cuarto primogénito, el vampiro más poderoso que sólo existe en el mundo de las leyendas, y cuando este domine los 12 kenju, la propagación de la catástrofe de los vampiros aparecerá en Japón. Con el fin de observar y eliminar al ""Cuarto Primogénito"", la organización gubernamental Lion ha decidido enviar a un mago de ataque, un “sword shaman” para completar la tarea. Sin embargo, sin saberlo, la persona que fue seleccionada para observarlo es en realidad una chica aprendiz de ""sword shaman"", Himeragi Yukina.",9,Finalizado,24,8.8,Acción,Fantasía,Escolares
https://www3.animeflv.net/anime/lastame,LasTame,Anime,Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.,"Pride Royal Ivy es la jefa final y una escoria en el juego otome “To a Beam of Light With You”. Ha cometido innumerables crímenes, desde esclavizar a su hermano adoptivo en un contrato de vinculación de almas hasta abusar de su posición contra los sirvientes de la casa. En resumen, es una villana de pura maldad. Una estudiante normal de instituto en Japón se reencarna en el cuerpo de ocho años de la Princesa Pride. La primera orden del día: sobrevivir para ver otro día. Utilizando sus habilidades de tramposa, resuelve salvar a su padre, rescatar el reino y convertirse en una gobernante amable y benévola. Y así, Pride decide cambiar su destino, ¡cueste lo que cueste!",6,Finalizado,12,9.0,Fantasía,Romance,
https://www3.animeflv.net/anime/tenshi-no-shippo-chu,Tenshi no Shippo Chu!,Anime,,"Goro Matsumi es un joven desafortunado. Cuando era niño, todas sus mascotas morían por diferentes y trágicas causas. Incluso hasta ahora, no parece encontrar el trabajo adecuado. El único trabajo que consigue es en una compañía que apenas tiene negocios.

Un día, una misteriosa pitonisa le llama y le dice que definitivamente está rodeado de mala suerte. Entonces, ella le da un teléfono móvil y le dice que su suerte comenzará a mejorar.

El teléfono despierta a todas las mascotas que tuvo en el pasado, cuando era un niño, y una a una se encarnan en preciosas jovencitas. - See more at: http://www.identi.li/index.php?topic=108564#sthash.B7DopiFH.dpuf",0,Finalizado,7,9.1,Fantasía,Romance,Magia
https://www3.animeflv.net/anime/fate-prototype,Fate Prototype,OVA,Fate/Stay Night,"La tercera temporada y volumen final del anime de Carnival Phantasm, incluirá un especial animado de 12 minutos llamado ?Fate/Prototype? El especial es una versión animada resumida de la novela que Kinoko Nasu escribió en el instituto como borrador original de Fate/stay night. ",4,Finalizado,1,8.5,Acción,Fantasía,Romance
https://www3.animeflv.net/anime/kagewani-shou,Kagewani: Shou,Anime,,,1,Finalizado,13,8.2,Sobrenatural,Misterio,Terror
https://www3.animeflv.net/anime/shin-gekijouban-initial-d-legend-1-kakusei,Shin Gekijouban Initial D: Legend 1 - Kakusei,Película,,"Primera película de una trilogía, centrada en la batalla contra los hermanos Takahashi.",2,Finalizado,1,8.9,Acción,Seinen,Deportes
https://www3.animeflv.net/anime/kotoura-san,Kotoura-san,Anime,,"Una historia fantástica que sigue a Kotoura Haruka, una chica de 15 años que pude leer mentes, y que recientemente se transfirió de escuela. Al llegar a su nueva escuela entra al club de investigación ESP",8,Finalizado,12,9.4,Comedia,Romance,Escolares
https://www3.animeflv.net/anime/nagasarete-airantou,Nagasarete Airantou,Anime,,Se trata sobre un Ikuto que tiene una pelea con su padre y escapa de casa en barco pero hay una fuerte tormenta y es arrastrado a una isla en donde solo hay mujeres entonces el tiene que adaptarse a este nuevo tipo de vida.,6,Finalizado,26,9.6,Comedia,Fantasía,Romance
https://www3.animeflv.net/anime/mirai-nikki-redial,Mirai Nikki Redial,OVA,,"La historia de Mirai Nikki Redial se sitúa en el tercer universo, donde Yuno Gasai ha recuperado sus recuerdos y marcha a su encuentro con Yukiteru Amano.",7,Finalizado,1,9.2,Acción,Shounen,Sobrenatural
https://www3.animeflv.net/anime/free,Free!,Anime,,"La historia gira en torno a Haruka Nanase, un muchacho al que siempre le ha gustado estár en el agua y nadar. Antes de graduarse de la escuela primaria, participó en un torneo de natación junto a sus compañeros del club de natación: Makoto Tachibana, Nagisa Hazuki y Rin Matsuoka. Tras conseguir la victoria, cada uno de los chicos siguió su propio camino. El tiempo ha pasado, y en mitad del instituto, Rin aparece y reta a Haruka a una carrera, demostrando a este lo bueno que es. Haruka no quiere que eso acabe así, así que reúne de nuevo a Makoto y a Nagisa, así como a un nuevo miembro llamado Rei Ryugazaki, para formar el club de natación del Instituto Iwatobi. Haruka, Makoto Nagisa, Rei y Rin vivirán juntos una historia de natación, juventud y amistad.",8,Finalizado,12,9.1,Comedia,Escolares,Recuentos de la vida
https://www3.animeflv.net/anime/majutsushi-orphen-hagure-tabi-kimluckhen,Majutsushi Orphen Hagure Tabi: Kimluck-hen,Anime,Sorcerous Stabber Orphen: Battle of Kimluck,Segunda temporada de Majutsushi Orphen Hagure Tabi,6,Finalizado,11,7.5,Acción,Fantasía,Drama
https://www3.animeflv.net/anime/no-game-no-life-zero,No Game No Life: Zero,Película,,"No Game No Life narra las aventuras de Sora y Shiro, unos “hermanos” bastante peculiares, quienes se sumergen en un mundo llamado Disboard y que está plagado de referencias a videojuegos y juegos en general. Pero No Game No Life: Zero nos contará eventos previos a nuestros protagonistas, los cuales fueron “borrados” de la memoria colectiva, interpretando así a personajes que vivieron en Disboard hace seis mil años.",8,Finalizado,1,9.8,Comedia,Fantasía,Sobrenatural
https://www3.animeflv.net/anime/devil-survivor-2-the-animation,Devil Survivor 2 The Animation,Anime,DEVIL SURVIVOR 2 the ANIMATION,"Basado en el juego de Atlus, la historia nos sitúa en Japón, que está siendo invadido por extrañas criaturas conocidas como Septentriones, que acabarán con el mundo en 7 días. Mientras tanto, 13 humanos elegidos deberán formar contratos con demonios para poder salvar a la Tierra de estos invasores del espacio.",5,Finalizado,13,9.6,Acción,Sobrenatural,Demonios
https://www3.animeflv.net/anime/blue-drop-tenshi-tachi-no-gikyoku,Blue Drop: Tenshi-tachi no Gikyoku,Anime,Blue Drop,"Mari Wakatake ha vivido con su abuela desde los cinco años, después de la tragedia que causó la pérdida de todo su entorno cercano, familia y amigos, según lo que ella recuerda. Temiendo por su futuro, su abuela la inscribe en la Academia Kaihou, donde hará nuevos amigos, para alejarla de su dependencia hogareña. Aunque, al principio, se muestra reticente, acabará accediendo a los deseos de su abuela y conocerá a Hagino Sekonji. En un primer contacto, la chica parece una estudiante normal, pero esconde un secreto relacionado con unos sucesos ocurridos hace cinco años.",1,Finalizado,13,8.4,Drama,Ciencia Ficción,Yuri
https://www3.animeflv.net/anime/utawarerumono-ova,Utawarerumono OVA,OVA,,"OVAs que transcurren a mitad de la serie de televisión, con un tono bastante más desenfadado que la serie y con un cambio de diseño de personajes.
",0,Finalizado,3,10.0,Comedia,Acción,Fantasía
https://www3.animeflv.net/anime/one-piece-adventure-of-nebulandia,One Piece: Adventure of Nebulandia,OVA,,,2,Finalizado,1,8.9,Comedia,Acción,Fantasía
https://www3.animeflv.net/anime/rainbow-nisha-rokubou-no-shichinin,Rainbow Nisha Rokubou no Shichinin ,Anime,Rainbow,"La historia se centra en 7 adolecentes, quienes tienen que aprender a vivir juntos en una misma habitacion en el reformatorio de Shio. Encerrados en un infierno donde el sufrimiento y la humillacion son diario, ellos esperan un rayo de esperanza en ese mundo oscuro y encarcelado.
Alrededor de 10 años después de la Segunda Guerra Mundial, un grupo de delincuentes son enviados al Reformatorio Shounan para aprender a superar las atrocidades e injusticias que encuentren allí. Un estudiante residente actúa como su mentor, enseñándoles amistad y guiándolos a enfrentarse a las dificultades. ",6,Finalizado,26,9.6,Drama,Seinen,Historico
https://www3.animeflv.net/anime/ousama-ranking-yuuki-no-takarabako,Ousama Ranking: Yuuki no Takarabako,Anime,Ranking of Kings: Treasure Chest of Courage,,6,Finalizado,10,8.4,Fantasía,Aventuras,
https://www3.animeflv.net/anime/ajin-2nd-season,Ajin 2nd Season,Anime,,Segunda temporada de Ajin.,6,Finalizado,13,9.6,Acción,Sobrenatural,Seinen
https://www3.animeflv.net/anime/tsuki-wa-higashi-ni-hi-wa-nishi-ni-operation-sanctuary,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,Anime,,"Naoki ha quedado huerfano tras un accidente de sus padres. Ahora vive en casa de sus tios y de su prima, con la cual no se lleva muy bien. Cada día, va a la escuela con su amiga de la infancia Honami. Un día, descansando tranquilamente en el patio de su escuela sobre una banca, cae del cielo una chica alada que confunde a Naoki con un tal Yuusuke. Desde entonces será su nueva compañera de clase.",1,Finalizado,13,8.7,Comedia,Romance,Drama
https://www3.animeflv.net/anime/megaman-upon-a-star,Megaman Upon a Star,OVA,MegaMan: Upon a Star,"En estas 3 Ovas, Rockman, sus amigos e incluso el Dr. Wily saldrán del juego para darse un paseíto por Japón mostrándonos varias de las costumbres de por allí, todo eso mientras Rockman y Wily se pelean como siempre hicieron desde la NES.
¿Podrá Rockman evitar que el Dr. Wily convierta Japón en su nueva base robótica?
",0,Finalizado,3,9.1,Acción,Ciencia Ficción,Aventuras
https://www3.animeflv.net/anime/kujibiki-unbalance,Kujibiki Unbalance,OVA,,"Kujibiki Unbalance es una ""serie dentro de una serie"", un anime dentro del mundo de Genshiken. Aquí, en el Instituto Rikkyoin, todos los problemas se solucionan mediante la suerte (kujibiki),incluso la selección de estudiantes se hace así. Esta es la historia de un estudiante de primer curso y los candidatos para ser los sucesores del consejo estudiantil, que también son elegidos por suerte, para obtener dicho puesto.
",0,Finalizado,3,8.9,Comedia,Romance,Escolares
https://www3.animeflv.net/anime/major,Major,Anime,,"Honda Shigeharu es un bateador en la cima de la Major League. Su hijo Goro es pitcher en una Little League y un día espera seguir los pasos de su padre. Hoshino Momoko es la maestra de Goro, y la primera mujer en la que Shigeharu ha estado interesado desde la muerte de la madre de Goro.

 Los destinos de estos tres individuos se entrelazaran como el padre y el hijo experimentan tanto angustia como triunfo sobre el diamante de béisbol. Pero cuando una tragedia visita la familia, romperá todo y ellos tendrán que recoger los pedazos y reclamar sus sueños. ",3,Finalizado,26,9.1,Comedia,Drama,Shounen
https://www3.animeflv.net/anime/gochuumon-wa-usagi-desu-ka,Gochuumon wa Usagi Desu ka?,Anime,,"En Gochuuman wa Usagi desu ka?, la protagonista Kokoa llega un día al café Rabbit House, donde conocerá a muchas chicas diferentes: Chino, pequeña pero interesante; Lize, firme y decidida; Chiyo, de aspecto japonés y siempre en babia; y Sharo.",5,Finalizado,12,9.0,Comedia,Recuentos de la vida,
https://www3.animeflv.net/anime/zashiki-warashi-no-tatamichan,Zashiki Warashi no Tatami-chan,OVA,The House Spirit Tatami-chan,"La ""comedia de mordaza de terror agradable"" se centra en la vida de Tatami-chan, un fantasma sardónico de la prefectura de Iwate que ahora vive en Tokio entre otros espíritus, entidades sobrenaturales y humanos. Además de ocuparse de asuntos de otro mundo, el desempleado Tatami-chan también tiene que lidiar con la búsqueda de empleo, así como con el pago de gas, agua y electricidad.",2,Finalizado,12,5.6,Comedia,Sobrenatural,Terror
https://www3.animeflv.net/anime/kidou-senshi-z-gundam-2-koibito-tachi,Kidou Senshi Z Gundam II: Koibito-tachi,Película,,"Segunda parte de la recopilación de la serie ""Gundam Z"" remasterizada para conmemorar los 25 años de Gundam.

Es el año UC 0087. La guerra de hace 7 años enfrentó a las colonias y la tierra, y ahora la población de las colonias continúa exigiendo libertad por parte de una ya corrupta Federación Terrestre. Esta tiene como máximo exponente de ello un grupo de élite denominado ""los Titanes"", capaces de usar cualquier tipo de método a su alcance para conseguir sus objetivos. Una organización llamada AEUG se les opone. Cuando AEUG lanza un ataque sobre los cuarteles generales de los Titanes, el conflicto político se transforma en una guerra abierta. Un joven llamado Kamille Bidan se involucra en el conflicto, convirtiéndose en el nuevo piloto Gundam Mark-II de la era.",0,Finalizado,1,7.3,Romance,Drama,Ciencia Ficción
https://www3.animeflv.net/anime/macross-frontier-sayonara-no-tsubasa,Macross Frontier: Sayonara no Tsubasa,Película,,"Retomando desde donde la anterior película terminó, la carrera de Ranka como estrella florece mientras que la salud de Sheryl se deteriora rápidamente después de desplomarse durante una actuación en directo. Al mismo tiempo, las facciones separadas están maniobrando detrás de las escenas buscando controlar la horda Vajra mediante la utilización de la capacidad del canto de Ranka y Sheryl. Como toda la flota de Macross frontier empieza a librar su guerra final sobre el Vajra, Alto finalmente hace una elección entre Ranka y Sheryl.",0,Finalizado,1,8.6,Acción,Romance,Ciencia Ficción
https://www3.animeflv.net/anime/kono-subarashii-sekai-ni-bakuen-wo,Kono Subarashii Sekai ni Bakuen wo!,Anime,KonoSuba: An Explosion on This Wonderful World!,"Un año antes de que cierta diosa inútil y un nini extraordinario aparecieran en escena, Megumin, la “Gran Genio del Clan Mágico Carmesí”, se encuentra trabajando duro. Desde un encuentro que cambió su forma de ver vida en su infancia, la joven hechicera ha dedicado cada momento de su vida a la búsqueda de la magia ofensiva definitiva, la famosa “¡Explosión!” (Bueno… y también a robarle comida a su autoproclamada rival). Un día, mientras Megumin y su hermana pequeña, Komekko, caminaban por el bosque, se encuentran a un extraño gatito negro. Ellas no tienen ni idea que ese gato juega un papel clave en abrir la tumba de un Dios Oscuro…",7,Finalizado,12,9.2,Comedia,Fantasía,
https://www3.animeflv.net/anime/100man-no-inochi-no-ue-ni-ore-wa-tatteiru,100-man no Inochi no Ue ni Ore wa Tatteiru,Anime,"I'm standing on 1,000,000 lives.","El estudiante de noveno grado, Yusuke Yotsuya, es un chico práctico, sin amigos y no es miembro de ningún club. Pero un día, él y dos compañeras de clase son transportados a otro mundo en el que deberán trabajar juntos para sobrevivir.

Yotsuya es un “lobo solitario” y siempre ha vivido su vida satisfaciéndose a sí mismo, ¿pero cómo funcionará eso ahora que es un héroe? ¡Prepárate para una fantasía única que desafiará todo lo que crees saber sobre historias de otro mundo!",9,Finalizado,12,8.4,Acción,Fantasía,Drama
https://www3.animeflv.net/anime/subete-ga-f-ni-naru-the-perfect-insider,Subete ga F ni Naru: The Perfect Insider,Anime,,"La historia está protagonizada por Sohei Saikawa, un joven científico que trabaja en un laboratorio. Durante unas vacaciones junto a sus compañeros de trabajo, conoce a Moe Nishinosono, la hija de su mentor. La pareja descubrirá un cadáver, tras lo cual tendrán que trabajar juntos para resolver lo que luego evolucionará en un caso de asesinatos en serie.",4,Finalizado,11,9.3,Ciencia Ficción,Misterio,Psicológico
https://www3.animeflv.net/anime/bakuten,Bakuten!!,Anime,,"La historia se desarrolla en la Prefectura de Miyagi, en la ciudad de Iwanuma, y se centra en un equipo de gimnasia rítmica de una preparatoria. La serie se centra en Shoutarou Futaba, quien está fascinado por la gimnasia después de haberla presenciado en su tercer año de secundaria, y quien se une al equipo de gimnasia rítmica de la Academia Soushuukan. Allí se hará amigo de su compañero Ryouta Misato, quien obtuvo fama en el deporte de la gimnasia rítmica durante la secundaria.",8,Finalizado,12,8.7,Deportes,,
https://www3.animeflv.net/anime/atelier-escha-and-logy-tasogare-no-sora-no-renkinjutsushi,Atelier Escha & Logy ~Tasogare no Sora no Renkinjutsushi~,Anime,,"La historia de Escha consiste en un encantador cuento acerca de las aventuras cotidianas de una alquimista muy conocida por los fans de la serie Atelier, mientras que la historia de Logy supone una aproximación al juego desde una vertiente más oscura plena de elementos RPG tradicionales y centrada en la exploración del mundo.
",2,Finalizado,12,9.4,Fantasía,,
https://www3.animeflv.net/anime/mobile-suit-gundam-thunderbolt,Mobile Suit Gundam Thunderbolt,OVA,,"La historia del manga se desarrolla durante UC 0079, en la Guerra de un Año, al igual que la primera Mobile Suit Gundam, y sigue las batallas entre dos grandes pilotos del Principado de Zeon y la Federación Terrestre en el “Sector Thunderbolt”, una zona repleta de escombros de colonias espaciales y naves de guerra.",1,Finalizado,4,8.9,Acción,Drama,Ciencia Ficción
https://www3.animeflv.net/anime/snack-basue,Snack Basue,Anime,,"El bar Basue se encuentra a cinco estaciones del mayor barrio de Hokkaido. En dicho bar, regentado por basue y su ayudante Akemi, se producen todo tipo de situaciones con los clientes que aparecen por él, ya sean clientes de toda la vida o clientes nuevos.",1,En emision,2,4.9,Comedia,,
https://www3.animeflv.net/anime/wonder-egg-priority,Wonder Egg Priority,Anime,,"La historia de este anime original comienza cuando la protagonista, una chica de 14 años llamada Ohto Ai, escucha una misteriosa voz mientras camina por la noche en su pueblo natal. Esa voz le otorga un huevo y le indica: “Si deseas cambiar el futuro, solo tienes que elegir ahora. Ahora, cree en ti misma y rompe el huevo”.

Lo que le espera a Ai después de romper el huevo...",9,Finalizado,13,8.8,Recuentos de la vida,,
https://www3.animeflv.net/anime/yowamushi-pedal-new-generation,Yowamushi Pedal: New Generation,Anime,,Tercera temporada de Yowamushi Pedal.,5,Finalizado,25,8.7,Comedia,Drama,Shounen
https://www3.animeflv.net/anime/shingeki-no-kyojin-kuinaki-sentaku,Shingeki no Kyojin: Kuinaki Sentaku,OVA,,"Este spin-off nos muestra el pasado de Levi Rivaille de cómo llegó a pertenecer a las tropas de reconocimiento y sus primeras exploraciones fuera en de la muralla. En la imagen que confirma el spin-off, donde se puede leer “Cómo un matón de la capital real puede convertirse en el hombre más poderoso de la humanidad” El manga estará escrito por Gan Sunaaku y dibujado por Hikaru Suruga. ",8,Finalizado,2,9.1,Acción,Fantasía,Sobrenatural
https://www3.animeflv.net/anime/black-lagoon-2,Black Lagoon: The Second Barrage,Anime,BLACK LAGOON The Second Barrage,"La serie narra las aventuras de una compañía de transportes, no muy favorecida a ojos de la ley, establecida en la ciudad ficticia de Ruananpur, en Tailandia. Se centra en el conflicto interno de Okajima Rokuro (Rock). Éste es un ejecutivo de una empresa japonesa que es secuestrado por la organización Black Lagoon, y que decide pasarse a sus filas después de ver la humillación de sus jefes y el sistema al cual pertenece. Cerca de él se encuentra Rebeca (Revy ""Two-Hands""), una joven china-americana muy buena con el manejo de armas pero bastante intolerante; ella protegerá a Rock a pesar de todo los sucesos que se presentan. Los acompañan Dutch, el jefe de Black Lagoon, y Benny, un experto en informática y sistemas de comunicación.",5,Finalizado,12,9.6,Acción,Seinen,
https://www3.animeflv.net/anime/dororon-enma-kun-meeramera,Dororon Enma-kun Meeramera,Anime,Ghastly Prince Enma Burning Up,"Remake de la serie de 1973. Enma-kun, Yumiko Hime y Kapaeru son miembros de una Patrulla Demoníaca, que han sido enviados al mundo de los humanos para detener a los demonios que montan líos.",2,Finalizado,12,8.6,Comedia,Acción,Fantasía
https://www3.animeflv.net/anime/futari-wa-precure-splash-star-movie,Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,Película,,"En el camino a un concurso de canto, Mai y Saki conocen a un hombre misterioso que buscan el reloj más antiguo de la ciudad. Resulta que este reloj es un portal a la aldea de los relojes, y el hombre misterioso es un guerrero del hueco de la oscuridad que quiere detener el tiempo para destruir el mundo. Con la ayuda de los espíritus de los relojes, Las Pretty Cure deben luchar para escapar de su laberinto perfecto y hace que el tiempo fluya nuevamente. Tiene lugar durante la segunda mitad de Futari wa Pretty Cure Splash Star ?. 
",0,Finalizado,1,9.3,Fantasía,Magia,Shoujo
https://www3.animeflv.net/anime/kaitou-tenshi-twin-angel-tv,Kaitou Tenshi Twin Angel (TV),Anime,,"Meguru Amatsuki es una chica que inocentemente aspira a ser una heroina de la justicia. Sumire Kusaragi es una chica callada y seria, criada en la estricta familia Kisaragi. Ambas chicas están en tercer curso de secundaria cuando un erizo misterioso que se hace llamar Mikuru-chan aparece ante ellas y las convierte en Twin Angels para que luchen contra el mal. Meguru siempre está animada y alegre, mientras que Sumire no está acostumbrada a relacionarse con otros. Pese a sus diferencias, ambas trabajarán juntas y poco a poco forjarán amistad.",2,Finalizado,12,7.8,Magia,,
https://www3.animeflv.net/anime/nana-to-kaoru,Nana to Kaoru,OVA,,"Kaoru es un chico virgen de 17 años de edad, que tiene un fetiche SM. En secreto el sueña con una relación sadomasoquista con su amiga de la infancia Nana. Un día la mamá de Kaoru le pide a Nana oculte todos sus juguetes SM para que el se concentre en estudiar para variar. Sin embargo, Nana encuentra una de las piezas de cuero que compró Kaoru entonces ella trata de probarsela, pero accidentalmente puso el seguro y no tiene la llave. Este es el comienzo de la super extraña relación de Nana y Kaoru.",2,Finalizado,1,8.3,Comedia,Romance,Ecchi
https://www3.animeflv.net/anime/sasaki-to-miyano,Sasaki to Miyano,Anime,"Sasaki and Miyano, Sasamiya","Yoshikazu Miyano es un manso estudiante de preparatoria al que le gusta leer mangas boys-love. Un día, se ve en la tesitura de detener una feroz pelea escolar, sin saber qué hacer. Antes de que todo vaya a peor, es interrumpido por el alumno de cursos superiores Shuumei Sasaki, que ocupa su lugar con valentía y salva a Miyano de su pena. Desde ese día, Miyano le admira en silencio. Sin embargo, tres meses después, Miyano se da cuenta de que Sasaki es más molesto que admirable.

En la escuela, Miyano es recibido por él con juguetonas burlas, por no hablar de los frecuentes desprecios amistosos que recibe. Cuando Sasaki le pide recomendaciones de manga, Miyano le presta un manga boys-love que tiene. Sorprendentemente, Sasaki acaba disfrutando de su contenido y se engancha también al boys-love, marcando el inicio de una pasión compartida. ¿Podría convertirse en algo más?",9,Finalizado,13,8.4,Escolares,Recuentos de la vida,Yaoi
https://www3.animeflv.net/anime/diamond-no-ace,Diamond no Ace,Anime,,"Eijun Sawamura es un pitcher (el lanzador) que se une a una escuela en la que hay un equipo de béisbol de primera categoría. Por qué Porque se quiere unir al equipo de Kazuya Miyuki, un catcher (el receptor), junto con el cual planea ganar todos los torneos y campeonatos que se les ponga delante. ",6,Finalizado,75,9.6,Comedia,Escolares,Shounen
https://www3.animeflv.net/anime/rental-magica,Rental Magica,Anime,,"Tras la desaparición de su padre, Itsuki Iba se ve obligado a hacerse responsable del negocio de la familia? siendo un tanto particular, por así decirlo: un servicio de magia a domicilio. Básicamente, la familia se encarga de contratar a numerosos magos y todo tipo de seres sobrenaturales para asistir a todos aquellos que requieran de su ayuda. Ahora que Itsuki se ha convertido en el jefe, necesita al menos aparentar todas las cualidades de un líder: ser severo, dominante y alguien de fiar. El único problema es que Itsuki es en realidad todo lo contrario. Su personalidad retraída y cobarde hace todavía más difícil su trabajo, sobre todo cuando debe ponerse en contacto con sus empleados. No obstante, sus problemas no acaban ahí, dado que también deberá confrontar a todos aquellos que suponen una amenaza para el negocio familiar. ",3,Finalizado,24,8.5,Fantasía,Sobrenatural,Misterio
https://www3.animeflv.net/anime/hitsugi-no-chaika,Hitsugi no Chaika,Anime,,"Toru Acaru, un tipo vago, pero con algunos talentos escondidos, es forzado por su hermana Akari a salir de su cueva y buscar trabajo, como cualquier persona normal de la ciudad. Todo esto cambia cuando se encuentra con Chaika Trabant en el bosque, una misteriosa chica que parece albergar alguno que otro secreto. Ocurre muy rápido, son atacados por una misteriosa criatura, que parece seguir a la enigmática chica.d",7,Finalizado,12,9.5,Comedia,Acción,Fantasía
https://www3.animeflv.net/anime/dungeon-ni-deai-wo-motomeru-no-wa-machigatteiru-d,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,OVA,,Basada en las novelas ligeras de Oomori Fujino,8,Finalizado,1,8.7,Comedia,Acción,Fantasía
https://www3.animeflv.net/anime/kancolle-movie,KanColle Movie,Película,Fleet Girls Collection KanColle Movie Sequence,,3,Finalizado,1,9.3,Acción,Escolares,Ciencia Ficción
https://www3.animeflv.net/anime/granblue-fantasy-the-animation,Granblue Fantasy The Animation,OVA,,"Asumiremos el papel del protagonista, quien sale de su pueblo natal en busca de “la isla de las estrellas” de la que hablaba una carta de sus padres y se topará con una misteriosa niña que huye del imperio, llamada Lyria.
",4,Finalizado,2,9.3,Fantasía,,
